,time,bid_ask,round
2595,33790,-1,2674
2596,33791,-1,2674
2597,33792,-1,2674
2598,33793,-1,2674
2599,33794,-1,2674
2600,33795,-1,2674
2601,33796,-1,2674
2602,33797,-1,2674
2603,33798,-1,2674
2604,33799,-1,2674
2605,33800,-1,2674
2606,33801,-1,2674
2607,33802,-1,2674
2608,33803,-1,2674
2609,33804,-1,2674
2610,33805,-1,2674
2611,33806,-1,2674
2612,33807,-1,2674
2613,33808,20,2674
2614,33809,10,2674
2615,33810,10,2674
2616,33811,10,2674
2617,33812,-1,2674
2618,33813,-1,2674
2619,33814,-1,2674
2620,33815,-1,2674
2621,33816,-1,2674
2622,33817,-1,2674
2623,33818,-1,2674
2624,33819,-1,2674
2625,33820,-1,2674
2626,33821,-1,2674
2627,33822,-1,2674
2628,33823,-1,2674
2629,33824,-1,2674
2630,33825,-1,2674
2631,33826,-1,2674
2632,33827,-1,2674
2633,33828,-1,2674
2634,33829,-1,2674
2635,33830,-1,2674
2636,33831,-1,2674
2637,33832,-1,2674
2638,33833,-1,2674
2639,33834,-1,2674
2640,33835,-1,2674
2641,33836,-1,2674
2642,33837,-1,2674
2643,33838,-1,2674
2644,33839,-1,2674
2645,33840,-1,2674
2646,33841,-1,2674
2647,33842,-1,2674
2648,33843,-1,2674
2649,33911,-1,2675
2650,33912,-1,2675
2651,33913,80,2675
2652,33914,110,2675
2653,33915,110,2675
2654,33916,-1,2675
2655,33917,-1,2675
2656,33918,-1,2675
2657,33919,110,2675
2658,33920,-1,2675
2659,33921,-1,2675
2660,33922,-1,2675
2661,33923,-1,2675
2662,33924,-1,2675
2663,33925,-1,2675
2664,33926,-1,2675
2665,33927,-1,2675
2666,33928,-1,2675
2667,33929,315,2675
2668,33930,335,2675
2669,33931,335,2675
2670,33932,-1,2675
2671,33933,315,2675
2672,33934,305,2675
2673,33935,315,2675
2674,33936,315,2675
2675,33937,-1,2675
2676,33938,-1,2675
2677,33939,385,2675
2678,33940,385,2675
2679,33941,385,2675
2680,33942,385,2675
2681,33943,385,2675
2682,33944,385,2675
2683,33945,305,2675
2684,33946,305,2675
2685,33947,305,2675
2686,33948,305,2675
2687,33949,305,2675
2688,33950,305,2675
2689,33951,-1,2675
2690,33952,-1,2675
2691,33953,-1,2675
2692,33954,-1,2675
2693,33955,-1,2675
2694,33956,-1,2675
2695,33957,-1,2675
2696,33958,-1,2675
2697,33959,-1,2675
2698,33960,-1,2675
2699,33961,-1,2675
2700,33962,-1,2675
2701,33963,-1,2675
2702,33964,-1,2675
2703,33965,-1,2675
2704,33966,-1,2675
2705,33967,-1,2675
2706,33968,-1,2675
2707,33969,-1,2675
2708,33970,-1,2675
2709,33971,-1,2675
2710,33972,-1,2675
2711,33973,-1,2675
2712,33974,-1,2675
2713,33975,-1,2675
2714,33976,-1,2675
2715,33977,-1,2675
2716,33978,-1,2675
2717,33979,-1,2675
2718,33980,-1,2675
2719,33981,-1,2675
2720,33982,-1,2675
2721,33983,-1,2675
2722,33984,270,2675
2723,33985,-1,2675
2724,33986,-1,2675
2725,33987,-1,2675
2726,33988,-1,2675
2727,33989,-1,2675
2728,33990,-1,2675
2729,33991,-1,2675
2730,33992,-1,2675
2731,33993,-1,2675
2732,33994,25,2675
2733,33995,25,2675
2734,33996,25,2675
2735,33997,120,2675
2736,33998,120,2675
2737,33999,120,2675
2738,34000,35,2675
2739,34001,35,2675
2740,34002,55,2675
2741,34003,5,2675
2742,34004,5,2675
2743,34005,5,2675
2744,34006,5,2675
2745,34007,5,2675
2746,34008,5,2675
2747,34009,5,2675
2748,34010,60,2675
2749,34011,60,2675
2750,34012,125,2675
2751,34013,25,2675
2752,34014,25,2675
2753,34015,25,2675
2754,34016,55,2675
2755,34017,55,2675
2756,34018,55,2675
2757,34019,55,2675
2758,34020,55,2675
2759,34021,55,2675
2760,34022,55,2675
2761,34023,55,2675
2762,34024,55,2675
2763,34025,55,2675
2764,34026,55,2675
2765,34027,55,2675
2766,34028,55,2675
2767,34029,55,2675
2768,34030,55,2675
2769,34031,55,2675
2770,34032,55,2675
2771,34033,55,2675
2772,34034,55,2675
2773,34035,55,2675
